SDG,keyword,frequency,elsevier_word,max_weight,relevance_score
11,floods,30,,4.07,122.10000000000001
11,tsunami,29,True,4.79,138.91
11,earthquake,27,True,14.98,404.46000000000004
11,disaster,26,True,7.96,206.96
11,tornado,26,True,4.8,124.8
11,flooding,25,True,6.14,153.5
11,flood,24,True,9.32,223.68
11,storm,23,,4.07,93.61000000000001
11,storms,22,,4.07,89.54
11,hurricane,20,True,6.74,134.8
11,typhoon,20,,4.07,81.4
11,quake,19,,4.07,77.33000000000001
11,cyclone,19,,4.07,77.33000000000001
11,transit,18,True,7.98,143.64000000000001
11,tornadoes,18,,4.07,73.26
11,commuter,18,,4.07,73.26
11,disasters,17,True,6.61,112.37
11,tornados,17,,4.07,69.19
11,commuters,17,,4.07,69.19
11,earthquakes,15,True,8.81,132.15
11,archaeological,15,True,5.75,86.25
11,twisters,14,,4.07,56.980000000000004
11,traffic,13,True,7.99,103.87
11,drought,13,,4.07,52.910000000000004
11,transportation,12,True,6.5,78.0
11,metro,12,True,4.61,55.32000000000001
11,quakes,12,,4.07,48.84
11,catastrophe,12,,4.07,48.84
11,devastating floods,12,,4.07,48.84
11,flash flood,12,,4.07,48.84
11,rail,12,,4.07,48.84
11,motorists,12,,4.07,48.84
11,museums,12,,4.07,48.84
11,cultural heritage,11,True,10.4,114.4
11,congestion,11,True,4.82,53.02
11,#.# magnitude earthquake,11,,4.07,44.77
11,tsunamis,11,,4.07,44.77
11,landslide,11,,4.07,44.77
11,landslides,11,,4.07,44.77
11,mudslides,11,,4.07,44.77
11,flash floods,11,,4.07,44.77
11,cyclones,11,,4.07,44.77
11,floodwaters,11,,4.07,44.77
11,heavy rains,11,,4.07,44.77
11,heavy rain,11,,4.07,44.77
11,trolley,11,,4.07,44.77
11,historic preservation,11,,4.07,44.77
11,heritage,10,True,14.94,149.4
11,natural disasters,10,True,14.78,147.79999999999998
11,city,10,True,11.83,118.3
11,historic,10,True,5.66,56.6
11,transport,10,True,4.54,45.4
11,#.# magnitude quake,10,,4.07,40.7
11,devastating earthquake,10,,4.07,40.7
11,typhoons,10,,4.07,40.7
11,flash flooding,10,,4.07,40.7
11,thunderstorms,10,,4.07,40.7
11,severe weather,10,,4.07,40.7
11,bus,10,,4.07,40.7
11,trains,10,,4.07,40.7
11,tram,10,,4.07,40.7
11,roads,10,,4.07,40.7
11,highways,10,,4.07,40.7
11,landmarks,10,,4.07,40.7
11,preservation,10,,4.07,40.7
11,redevelopment,10,,4.07,40.7
11,tropical storm,10,,4.07,40.7
11,streets,10,,4.07,40.7
11,unesco,9,True,4.87,43.83
11,parking,9,True,4.59,41.31
11,mudslide,9,,4.07,36.63
11,cyclone yasi,9,,4.07,36.63
11,katrina,9,,4.07,36.63
